category,file,distance_cm,angle_deg,mic,run_idx,run_trial_start,run_trial_end,roi_start,roi_end,roi_len,target_band_hz,cfg_id,method,order,bw_hz,energy_halfwidth_hz,roi_rms,envelope_peak,envelope_median,envelope_peak_prominence_ratio,envelope_peak_to_second_ratio,peak_count_over_35pct,false_peak_penalty,detectability_score,peak_index,peak_time_us,target_energy,off_energy,main_off_ratio,main_off_ratio_db,main_peak_power,secondary_peak_power,main_secondary_peak_ratio,main_secondary_peak_ratio_db,dominant_freq_hz,dominant_freq_error_hz,energy_40k,energy_50k,energy_60k
Box,25cm_-10Grad.pickle,25,-10,Mic2,0,0,24,2915,3545,630,50000.0,iir_o3_bw4000,iir,3,4000.0,1500.0,30.2505020030024,61.502652410457905,42.81740948017803,1.4363935874945593,1.0000199270097732,25.0,24.0,-2.313495703954752,186.0,93.0,37740409.66662706,31929.875378114397,1181.9779820529884,30.726093865605048,37740409.66662706,25749.116951888234,1465.6972406915677,63.32088540506224,50793.6507936508,793.6507936507987,25749.116951888234,37740409.66662706,6180.758426226164
Box,25cm_-10Grad.pickle,25,-10,Mic2,0,0,24,2915,3545,630,60000.0,iir_o3_bw4000,iir,3,4000.0,1500.0,40.7814484535179,87.77511454025984,53.2642537643723,1.6479178499064921,1.0000085333469306,5.0,4.0,-0.2806837754385005,226.0,113.0,100003452.24625848,12107.251757924852,8259.797867075886,39.16969419440518,100003452.24625848,12067.148405122598,8287.248062997736,78.36820677633987,60317.460317460325,317.4603174603253,40.103352802254804,12067.148405122598,100003452.24625848
Box,25cm_-10Grad.pickle,25,-10,Mic2,0,0,24,2915,3545,630,40000.0,iir_o3_bw4500,iir,3,4500.0,1500.0,134.40374856237293,275.29224091781816,186.67911952188743,1.4746814835150308,1.000034443693929,4.0,3.0,-0.20720924375538305,231.0,115.5,741537160.1264186,10867.341993203156,68235.3753650344,48.34009584960374,741537160.1264186,10790.076971571696,68723.99168978358,96.74216753290729,41269.84126984127,1269.8412698412722,741537160.1264186,10790.076971571696,77.26502163146016
Box,25cm_-10Grad.pickle,25,-10,Mic2,0,0,24,2915,3545,630,50000.0,iir_o3_bw4500,iir,3,4500.0,1500.0,30.636906849271497,63.331014447448474,42.86858558231309,1.4773292280857615,1.000055843574322,18.0,17.0,-1.6067765770600468,216.0,108.0,37490166.76876014,116198.30538487564,322.63953114104413,25.087175778843708,37490166.76876014,84698.21298542475,442.63232301266635,52.92086249790154,50793.6507936508,793.6507936507987,84698.21298542475,37490166.76876014,31500.09239945089
Box,25cm_-10Grad.pickle,25,-10,Mic2,0,0,24,2915,3545,630,60000.0,iir_o3_bw4500,iir,3,4500.0,1500.0,41.46452644256052,90.0588095920144,53.57234420076293,1.6810690466431033,1.0000812054694945,4.0,3.0,-0.1759120770709901,224.0,112.0,102186118.47696501,15313.976840784344,6672.735602212866,38.24303916882111,102186118.47696501,15270.066099923944,6691.923781356386,76.51101971716146,60317.460317460325,317.4603174603253,43.9107408604001,15270.066099923944,102186118.47696501
Box,25cm_-10Grad.pickle,25,-10,Mic2,0,0,24,2915,3545,630,40000.0,iir_o3_bw5000,iir,3,5000.0,1500.0,135.69608580247277,277.72849283567916,188.30343732399882,1.474898688959205,1.0000056961518107,4.0,3.0,-0.20717968252243835,234.0,117.0,747326372.8597704,35446.73329991713,21083.081663311346,43.239340909596166,747326372.8597704,35367.9819752786,21130.025834726286,86.49800056089691,41269.84126984127,1269.8412698412722,747326372.8597704,35367.9819752786,78.751324638531
Box,25cm_-10Grad.pickle,25,-10,Mic2,0,0,24,2915,3545,630,50000.0,iir_o3_bw5000,iir,3,5000.0,1500.0,30.892250152989575,66.68656016303366,42.56321092632484,1.5667652583463163,1.0001375898930336,19.0,18.0,-1.6927209492260102,222.0,111.0,37317518.043779835,370137.3793714159,100.82072258455534,20.035498057123334,37317518.043779835,257935.10255005743,144.6779351660274,43.20804603823075,50793.6507936508,793.6507936507987,257935.10255005743,37317518.043779835,112202.27682135846
Box,25cm_-10Grad.pickle,25,-10,Mic2,0,0,24,2915,3545,630,60000.0,iir_o3_bw5000,iir,3,5000.0,1500.0,41.87754673953829,91.0887283501175,54.18747240129515,1.6809923828065225,1.0001382071840523,4.0,3.0,-0.1759118316655755,222.0,111.0,103417217.44632418,21242.441864663902,4868.424172004222,36.87388410054225,103417217.44632418,21190.77824609767,4880.293505283068,73.76891883305322,60317.460317460325,317.4603174603253,51.66361856623139,21190.77824609767,103417217.44632418
Box,25cm_-10Grad.pickle,25,-10,Mic2,0,0,24,2915,3545,630,40000.0,iir_o3_bw5500,iir,3,5500.0,1500.0,136.49881617332827,278.56241644093444,190.04947386898834,1.4657363199698281,1.0000079044215684,4.0,3.0,-0.2086677379931846,238.0,119.0,750473761.4719615,105917.89841528036,7085.42911727272,38.50366157705586,750473761.4719615,105780.80611718688,7094.611858417548,77.01857280951754,41269.84126984127,1269.8412698412722,750473761.4719615,105780.80611718688,137.09229809349097
Box,25cm_-10Grad.pickle,25,-10,Mic2,0,0,24,2915,3545,630,50000.0,iir_o3_bw5500,iir,3,5500.0,1500.0,31.189238537874584,71.69484849786448,41.91155294499972,1.7106225720613955,1.0000841566034562,15.0,14.0,-1.2717487446641933,228.0,114.0,37220044.604246914,1059200.2194057275,35.13976292898571,15.457988271939765,37220044.604246914,740078.0951730596,50.292050051208975,34.0299867819279,50793.6507936508,793.6507936507987,740078.0951730596,37220044.604246914,319122.12423266773
Box,25cm_-10Grad.pickle,25,-10,Mic2,0,0,24,2915,3545,630,60000.0,iir_o3_bw5500,iir,3,5500.0,1500.0,42.1307921492462,91.47572160696555,54.96344812325748,1.66430099876242,1.0000670960529972,3.0,2.0,-0.07830935709628528,220.0,110.0,104095685.77487059,35078.67337510516,2967.492090186792,34.72389570021639,104095685.77487059,35011.151656561735,2973.2151285963523,69.46452667910148,60317.460317460325,317.4603174603253,67.52171854342298,35011.151656561735,104095685.77487059
