object,distance_cm,angle_deg,mic,trial,filename,band_center_hz,roi_start,roi_end,roi_length,snr_db_preprocessed,snr_db_denoised,snr_improvement_db,reference_roi_noise_power_mean_pre,reference_roi_noise_power_mean_denoised,denoised_roi_power_mean,denoised_estimated_signal_power
Glas,100,5.0,Mic2,17,100cm_5Grad.pickle,60000,11550,12180,630,25.43192813185876,18.859400573934334,-6.5725275579244276,0.18872820490192116,0.18798167150440534,14.64422881688909,14.456247145384685
Glas,100,5.0,Mic2,18,100cm_5Grad.pickle,40000,11550,12180,630,18.45428739671691,19.168135078208877,0.7138476814919663,2.7446360583479934,1.8112541950436722,151.36349070753323,149.55223651248957
Glas,100,5.0,Mic2,18,100cm_5Grad.pickle,50000,11550,12180,630,23.044308999457353,16.493730265229214,-6.550578734228139,0.755561583780484,0.5683693039852666,25.91986817097918,25.35149886699391
Glas,100,5.0,Mic2,18,100cm_5Grad.pickle,60000,11550,12180,630,25.39269011022376,18.59123819926117,-6.801451910962591,0.18872820490192116,0.18798167150440534,13.778603465278904,13.590621793774499
Glas,100,5.0,Mic2,19,100cm_5Grad.pickle,40000,11550,12180,630,18.757296571851715,19.535448490390298,0.7781519185385832,2.7446360583479934,1.8112541950436722,164.56247442720448,162.75122023216082
Glas,100,5.0,Mic2,19,100cm_5Grad.pickle,50000,11550,12180,630,23.30362745953943,16.520357747845626,-6.783269711693805,0.755561583780484,0.5683693039852666,26.075780871643673,25.507411567658405
Glas,100,5.0,Mic2,19,100cm_5Grad.pickle,60000,11550,12180,630,25.56405032069972,18.44784208501639,-7.116208235683331,0.18872820490192116,0.18798167150440534,13.337193310034127,13.149211638529723
Glas,100,5.0,Mic2,20,100cm_5Grad.pickle,40000,11550,12180,630,18.644691554484808,19.425873722029124,0.7811821675443156,2.7446360583479934,1.8112541950436722,160.50754514876846,158.6962909537248
Glas,100,5.0,Mic2,20,100cm_5Grad.pickle,50000,11550,12180,630,23.237517246066297,16.462552955854804,-6.774964290211493,0.755561583780484,0.5683693039852666,25.738525490980766,25.1701561869955
Glas,100,5.0,Mic2,20,100cm_5Grad.pickle,60000,11550,12180,630,25.586248977916632,18.891720838393084,-6.694528139523548,0.18872820490192116,0.18798167150440534,14.752213752630766,14.564232081126361
Glas,100,5.0,Mic2,21,100cm_5Grad.pickle,40000,11550,12180,630,18.784883595206477,19.537814003058774,0.7529304078522969,2.7446360583479934,1.8112541950436722,164.65114581411802,162.83989161907436
Glas,100,5.0,Mic2,21,100cm_5Grad.pickle,50000,11550,12180,630,23.374202787407597,16.644939436331903,-6.729263351075694,0.755561583780484,0.5683693039852666,26.818082248292633,26.249712944307365
Glas,100,5.0,Mic2,21,100cm_5Grad.pickle,60000,11550,12180,630,25.767124110640633,19.205461886131157,-6.561662224509476,0.18872820490192116,0.18798167150440534,15.843292530071295,15.65531085856689
