object,distance_cm,angle_deg,band_center_hz,n_trials,snr_db_preprocessed_mean,snr_db_denoised_mean,snr_improvement_db_mean,snr_improvement_db_median,snr_improvement_db_std
Glas,25,0.0,60000,100,20.37759397135324,16.538738234483777,-3.838855736869464,-3.8458745183408105,0.0423082543173731
Glas,25,5.0,40000,100,13.29562986424295,9.636488148387052,-3.6591417158558954,-3.665586404791629,0.03905255297510287
Glas,25,5.0,50000,100,23.227533179543105,20.11687715255162,-3.1106560269914896,-3.1104688059499743,0.013370914595327592
Glas,25,5.0,60000,100,20.05852913658324,14.029139004129606,-6.029390132453633,-6.034543162589944,0.02496280906073487
Glas,25,10.0,40000,100,8.690907962772089,2.9390364027380076,-5.751871560034082,-5.772866973918737,0.12020868849817845
Glas,25,10.0,50000,100,19.97224671138996,16.988037006665184,-2.984209704724775,-2.981490028384979,0.02180592808456773
Glas,25,10.0,60000,100,17.950830293184325,14.399332656413527,-3.5514976367707964,-3.5454266413060287,0.03796731452207929
Glas,50,-10.0,40000,100,19.79260201323314,19.248267719610055,-0.5443342936230832,-0.5440858143969507,0.008344777659093588
Glas,50,-10.0,50000,100,23.858350918283712,16.059112920792565,-7.799237997491151,-7.790523191411827,0.05346435016061467
Glas,50,-10.0,60000,100,23.64874528324018,13.508906627162874,-10.139838656077309,-10.117449971047574,0.09901170119545986
Glas,50,-5.0,40000,100,20.744362457913184,19.985102350025773,-0.7592601078874103,-0.7596218183435663,0.01569938367725938
Glas,50,-5.0,50000,100,24.46295522056049,14.808007725110755,-9.654947495449738,-9.648229227681394,0.061877673144040204
Glas,50,-5.0,60000,100,24.004550016069842,15.622936902771688,-8.381613113298153,-8.379163990985031,0.09327177173930103
Glas,50,0.0,40000,100,15.542547568745073,13.840374107097434,-1.7021734616476376,-1.696306799683362,0.054445954916274256
Glas,50,0.0,50000,100,19.828467149294426,14.090352794848016,-5.738114354446409,-5.742095616165745,0.06964596680059235
Glas,50,0.0,60000,100,20.26268858909762,13.174419757451089,-7.08826883164653,-7.071945412833962,0.09942424528899277
Glas,50,5.0,40000,100,15.204463324406538,12.430838357067193,-2.773624967339346,-2.7709903479105487,0.04952114684357475
Glas,50,5.0,50000,100,20.795101744763077,17.94392901722902,-2.8511727275340566,-2.855308046064428,0.03261476929257126
Glas,50,5.0,60000,100,22.260149039704093,14.801232309231404,-7.458916730472687,-7.453179878445164,0.09257800658051818
Glas,50,10.0,40000,100,14.372402153097845,12.532524076369263,-1.8398780767285803,-1.8426502285974422,0.03240525001595349
Glas,50,10.0,50000,100,20.011037644395184,15.24891407713046,-4.762123567264727,-4.760542810817208,0.056233468068176876
Glas,50,10.0,60000,100,22.17333900156641,17.997337128755262,-4.176001872811151,-4.1816505143900216,0.04730386226099827
Glas,75,-10.0,40000,100,17.98945395472807,17.116610904355294,-0.8728430503727787,-0.8741958196501152,0.026186832350574032
Glas,75,-10.0,50000,100,26.623895456036895,21.969188640132405,-4.654706815904489,-4.657344574303567,0.054642716787559074
Glas,75,-10.0,60000,100,25.94695044766359,18.95551129775658,-6.991439149907008,-6.96333980791105,0.18521682049296365
Glas,75,-5.0,40000,100,18.84169810296285,17.927043566063546,-0.9146545368993091,-0.9146580849085755,0.026965191425624455
Glas,75,-5.0,50000,100,26.885232498357514,19.40582455823021,-7.479407940127303,-7.480044861600749,0.11739316724429666
